para_id,x,y,row,col,word,sentence,word_index_in_sentence
1,1140.0,528.0,4,19,价,】中国房地产报呼吁允许开发商以降价促销的方式展开自救，[SEP],15
1,1180.0,528.0,4,20,促,】中国房地产报呼吁允许开发商以降价促销的方式展开自救，[SEP],16
1,1220.0,528.0,4,21,销,】中国房地产报呼吁允许开发商以降价促销的方式展开自救，[SEP],17
1,1260.0,528.0,4,22,的,】中国房地产报呼吁允许开发商以降价促销的方式展开自救，[SEP],18
1,1300.0,528.0,4,23,方,】中国房地产报呼吁允许开发商以降价促销的方式展开自救，[SEP],19
1,1340.0,528.0,4,24,式,】中国房地产报呼吁允许开发商以降价促销的方式展开自救，[SEP],20
1,1380.0,528.0,4,25,展,】中国房地产报呼吁允许开发商以降价促销的方式展开自救，[SEP],21
1,1420.0,528.0,4,26,开,】中国房地产报呼吁允许开发商以降价促销的方式展开自救，[SEP],22
1,1460.0,528.0,4,27,自,】中国房地产报呼吁允许开发商以降价促销的方式展开自救，[SEP],23
1,1500.0,528.0,4,28,救,】中国房地产报呼吁允许开发商以降价促销的方式展开自救，[SEP],24
1,1540.0,528.0,4,29,，,/split,-1
1,380.0,592.0,5,0,对,[CLS]对此如何解读？[SEP],0
1,420.0,592.0,5,1,此,[CLS]对此如何解读？[SEP],1
1,460.0,592.0,5,2,如,[CLS]对此如何解读？[SEP],2
1,500.0,592.0,5,3,何,[CLS]对此如何解读？[SEP],3
1,540.0,592.0,5,4,解,[CLS]对此如何解读？[SEP],4
1,580.0,592.0,5,5,读,[CLS]对此如何解读？[SEP],5
1,620.0,592.0,5,6,？,/split,-1
2,380.0,272.0,0,0,【,/split,-1
2,420.0,272.0,0,1,树,[CLS]【树洞】,0
2,460.0,272.0,0,2,洞,[CLS]【树洞】,1
2,500.0,272.0,0,3,】,/split,-1
2,540.0,272.0,0,4,今,】今天北京天气好好，,0
2,580.0,272.0,0,5,天,】今天北京天气好好，,1
2,620.0,272.0,0,6,北,】今天北京天气好好，,2
2,660.0,272.0,0,7,京,】今天北京天气好好，,3
2,700.0,272.0,0,8,天,】今天北京天气好好，,4
2,740.0,272.0,0,9,气,】今天北京天气好好，,5
2,780.0,272.0,0,10,好,】今天北京天气好好，,6
2,820.0,272.0,0,11,好,】今天北京天气好好，,7
2,860.0,272.0,0,12,，,/split,-1
2,900.0,272.0,0,13,去,，去买咖啡店员说帮我用张券只花了六块[SEP],0
2,940.0,272.0,0,14,买,，去买咖啡店员说帮我用张券只花了六块[SEP],1
2,980.0,272.0,0,15,咖,，去买咖啡店员说帮我用张券只花了六块[SEP],2
2,1020.0,272.0,0,16,啡,，去买咖啡店员说帮我用张券只花了六块[SEP],3
2,1060.0,272.0,0,17,店,，去买咖啡店员说帮我用张券只花了六块[SEP],4
2,1100.0,272.0,0,18,员,，去买咖啡店员说帮我用张券只花了六块[SEP],5
2,1140.0,272.0,0,19,说,，去买咖啡店员说帮我用张券只花了六块[SEP],6
2,1180.0,272.0,0,20,帮,，去买咖啡店员说帮我用张券只花了六块[SEP],7
2,1220.0,272.0,0,21,我,，去买咖啡店员说帮我用张券只花了六块[SEP],8
2,1260.0,272.0,0,22,用,，去买咖啡店员说帮我用张券只花了六块[SEP],9
2,1300.0,272.0,0,23,张,，去买咖啡店员说帮我用张券只花了六块[SEP],10
2,1340.0,272.0,0,24,券,，去买咖啡店员说帮我用张券只花了六块[SEP],11
2,1380.0,272.0,0,25,只,，去买咖啡店员说帮我用张券只花了六块[SEP],12
2,1420.0,272.0,0,26,花,，去买咖啡店员说帮我用张券只花了六块[SEP],13
2,1460.0,272.0,0,27,了,，去买咖啡店员说帮我用张券只花了六块[SEP],14
2,1500.0,272.0,0,28,六,，去买咖啡店员说帮我用张券只花了六块[SEP],15
2,1540.0,272.0,0,29,块,，去买咖啡店员说帮我用张券只花了六块[SEP],16
2,380.0,336.0,1,0,钱,[CLS]钱，,0
2,420.0,336.0,1,1,，,/split,-1
2,460.0,336.0,1,2,没,，没有对象的七夕也可以很开心。[SEP],0
2,500.0,336.0,1,3,有,，没有对象的七夕也可以很开心。[SEP],1
2,540.0,336.0,1,4,对,，没有对象的七夕也可以很开心。[SEP],2
2,580.0,336.0,1,5,象,，没有对象的七夕也可以很开心。[SEP],3
2,620.0,336.0,1,6,的,，没有对象的七夕也可以很开心。[SEP],4
2,660.0,336.0,1,7,七,，没有对象的七夕也可以很开心。[SEP],5
2,700.0,336.0,1,8,夕,，没有对象的七夕也可以很开心。[SEP],6
2,740.0,336.0,1,9,也,，没有对象的七夕也可以很开心。[SEP],7
2,780.0,336.0,1,10,可,，没有对象的七夕也可以很开心。[SEP],8
2,820.0,336.0,1,11,以,，没有对象的七夕也可以很开心。[SEP],9
2,860.0,336.0,1,12,很,，没有对象的七夕也可以很开心。[SEP],10
2,900.0,336.0,1,13,开,，没有对象的七夕也可以很开心。[SEP],11
2,940.0,336.0,1,14,心,，没有对象的七夕也可以很开心。[SEP],12
2,980.0,336.0,1,15,。,/split,-1
2,380.0,400.0,2,0,【,/split,-1
2,420.0,400.0,2,1,树,[CLS]【树洞】,0
2,460.0,400.0,2,2,洞,[CLS]【树洞】,1
2,500.0,400.0,2,3,】,/split,-1
2,540.0,400.0,2,4,我,】我也不知道为什么，,0
2,580.0,400.0,2,5,也,】我也不知道为什么，,1
2,620.0,400.0,2,6,不,】我也不知道为什么，,2
2,660.0,400.0,2,7,知,】我也不知道为什么，,3
2,700.0,400.0,2,8,道,】我也不知道为什么，,4
2,740.0,400.0,2,9,为,】我也不知道为什么，,5
2,780.0,400.0,2,10,什,】我也不知道为什么，,6
2,820.0,400.0,2,11,么,】我也不知道为什么，,7
2,860.0,400.0,2,12,，,/split,-1
2,900.0,400.0,2,13,好,，好像特别招东北人喜欢，,0
2,940.0,400.0,2,14,像,，好像特别招东北人喜欢，,1
2,980.0,400.0,2,15,特,，好像特别招东北人喜欢，,2
2,1020.0,400.0,2,16,别,，好像特别招东北人喜欢，,3
2,1060.0,400.0,2,17,招,，好像特别招东北人喜欢，,4
2,1100.0,400.0,2,18,东,，好像特别招东北人喜欢，,5
2,1140.0,400.0,2,19,北,，好像特别招东北人喜欢，,6
2,1180.0,400.0,2,20,人,，好像特别招东北人喜欢，,7
2,1220.0,400.0,2,21,喜,，好像特别招东北人喜欢，,8
2,1260.0,400.0,2,22,欢,，好像特别招东北人喜欢，,9
2,1300.0,400.0,2,23,，,/split,-1
2,1340.0,400.0,2,24,前,，前男友是东北[SEP],0
2,1380.0,400.0,2,25,男,，前男友是东北[SEP],1
2,1420.0,400.0,2,26,友,，前男友是东北[SEP],2
2,1460.0,400.0,2,27,是,，前男友是东北[SEP],3
2,1500.0,400.0,2,28,东,，前男友是东北[SEP],4
2,1540.0,400.0,2,29,北,，前男友是东北[SEP],5
2,380.0,464.0,3,0,的,[CLS]的，,0
2,420.0,464.0,3,1,，,/split,-1
2,460.0,464.0,3,2,还,，还有好几个东北的说喜欢我。[SEP],0
2,500.0,464.0,3,3,有,，还有好几个东北的说喜欢我。[SEP],1
2,540.0,464.0,3,4,好,，还有好几个东北的说喜欢我。[SEP],2
2,580.0,464.0,3,5,几,，还有好几个东北的说喜欢我。[SEP],3
2,620.0,464.0,3,6,个,，还有好几个东北的说喜欢我。[SEP],4
2,660.0,464.0,3,7,东,，还有好几个东北的说喜欢我。[SEP],5
2,700.0,464.0,3,8,北,，还有好几个东北的说喜欢我。[SEP],6
2,740.0,464.0,3,9,的,，还有好几个东北的说喜欢我。[SEP],7
2,780.0,464.0,3,10,说,，还有好几个东北的说喜欢我。[SEP],8
2,820.0,464.0,3,11,喜,，还有好几个东北的说喜欢我。[SEP],9
2,860.0,464.0,3,12,欢,，还有好几个东北的说喜欢我。[SEP],10
2,900.0,464.0,3,13,我,，还有好几个东北的说喜欢我。[SEP],11
2,940.0,464.0,3,14,。,/split,-1
2,380.0,528.0,4,0,【,/split,-1
2,420.0,528.0,4,1,树,[CLS]【树洞】,0
2,460.0,528.0,4,2,洞,[CLS]【树洞】,1
2,500.0,528.0,4,3,】,/split,-1
2,540.0,528.0,4,4,感,】感觉学校里男生有对象的群体总体颜值并不比无恋爱经历的[SEP],0
